Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data
POHN00FSM,"Micronesia, Federated States of",SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,6.959944444444447,158.21011666666664,90.7,-5879158.7411,2350291.7598,767748.1911,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,51601M001,INTERNAL,Geoscience Australia,2
POL200KGZ,KG,JAVAD TRE_3 DELTA,TPSCR.G3,NONE,GPS+GLO+GAL+BDS+QZSS,42.679800000000014,74.69430000000001,1714.2,1239971.4511,4530790.0876,4302578.795,ROBOT,"IGS08, IGS14, IGS08 Core, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",JPL,12348M001,INTERNAL,Jet Propulsion Laboratory,2
POLV00UKR,UA,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,49.60261388888888,34.54292777777777,178.1,3411557.338,2348463.835,4834396.643,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS, IGS Multi-GNSS",BKG,12336M001,INTERNAL,Main Astronomical Observatory of Ukraine,2
POTS00DEU,DE,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,52.379297222222206,13.066091666666667,144.4,3800689.6341,882077.3857,5028791.3179,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,14106M003,INTERNAL,GeoForschungsZentrum,2
POVE00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-8.709336583333332,-63.896319777777784,119.6,2774265.608,-5662060.1407,-959415.8531,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41628M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
PPPC00PHL,PH,LEICA GR50,LEIAR25,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,9.772931900000001,118.74023373888889,66.528,-3022676.63,5511839.312,1075517.497,ROBOT,"IGS, IGS Multi-GNSS",IGN,22016M001,INTERNAL,Nat'l Mapping and Resource Info. Authority,334
PRDS00CAN,CA,JAVAD TRE_3N DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,50.8713,-114.29350000000004,1247.9,-1659602.83,-3676725.75,4925493.59,ROBOT,"IGS08, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40124M001,INTERNAL,Natural Resources Canada,2
PRE300ZAF,ZA,NOV OEM6,TPSCR.G5,TPSH,GPS,-25.746494444444448,28.224044444444445,1413.8,5066223.489,2719222.966,-2754406.543,ROBOT,IGS,CDDIS,30310S002,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2
PRE400ZAF,ZA,NOV OEM6,TPSCR.G5,TPSH,GPS,-25.746494444444448,28.224044444444445,1413.8,5066223.489,2719222.966,-2754406.543,ROBOT,IGS,CDDIS,30310S002,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2
PTAG00PHL,PH,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,14.535442,121.04076390000002,86.65,-3184318.607,5291065.565,1590418.272,ROBOT,"IGS20, IGS, IGS Multi-GNSS",IGN,22006M005,INTERNAL,Nat'l Mapping and Resource Info. Authority,3
PTBB00DEU,DE,SEPT POLARX5TR,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+IRNSS+SBAS,52.2961888888889,10.459744444444443,130.2,3844060.11,709661.2,5023129.46,ROBOT,"IGS, IGS Multi-GNSS",BKG,14234M001,EXTERNAL ACTIVE H-MASER,"Bundesamt fuer Kartographie und Geodaesie, Physikalisch-Technische Bundesanstalt",2
PTGG00PHL,PH,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,14.535402222222222,121.04126540833335,86.944,-3184365.6327,5291038.8848,1590414.0821,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,22006M006,INTERNAL,Centre National d'Etudes Spatiales,2
PTVL00VUT,VU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-17.74943333333333,168.31502500000008,86.4,-5950573.262,1230677.252,-1932016.954,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,51402M002,INTERNAL,Geoscience Australia,3
QAQ100GRL,GL,SEPT POLARX5,ASH701945E_M,SCIS,GPS+GLO+GAL+BDS,60.715263888888884,-46.04776111111111,110.4,2170942.18,-2251829.95,5539988.29,ROBOT,"IGS08, IGS14, IGS08 Core, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,43007M001,INTERNAL,DTU Space,2
QIKI00CAN,CA,SEPT POLARX5,ASH701945E_M,NONE,GPS+GLO+GAL,67.55933333333333,-64.03366666666665,13.3,1069081.29,-2195214.2,5872519.02,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS",CDDIS,40166M001,INTERNAL,"NRCan, Geodetic Survey Division",289
QUI300ECU,EC,NOV OEM6,TPSCR.G5,TPSH,GPS,-0.13958055555555554,-78.46728055555555,2927.5,1275746.601,-6252216.81,-15440.994,ROBOT,IGS,CDDIS,42003S004,EXTERNAL CESIUM /RCVR1,National Geospatial-Intelligence Agency,2
QUI400ECU,EC,NOV OEM6,TPSCR.G5,TPSH,GPS,-0.13958055555555554,-78.46728055555555,2927.5,1275746.601,-6252216.81,-15440.994,ROBOT,IGS,CDDIS,42003S004,EXTERNAL CESIUM /RCVR2,National Geospatial-Intelligence Agency,2
QUIN00USA,United States of America,JAVAD TRE_3 DELTA,ASH701945E_M,SNOW,GPS+GLO+GAL+BDS+QZSS,39.97455277777778,-120.94442777777776,1105.7651,-2517231.209,-4198595.058,4076531.208,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,40433M004,INTERNAL,Jet Propulsion Laboratory,2
RABT00MAR,MA,JAVAD TRE_3 DELTA,TRM29659.00,SCIS,GPS+GLO+GAL+BDS+IRNSS,33.99810277777778,-6.85428888888889,90.1,5255617.68,-631745.622,3546322.61,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS",JPL,35001M002,INTERNAL,Jet Propulsion Laboratory,2
RAEG00PRT,PT,LEICA GR50,LEIAR20,NONE,GPS+GLO+GAL+BDS,36.985700000000016,-25.126388888888886,297.9,4618477.733,-2166047.526,3816304.845,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,31912M003,EXTERNAL H-MASER,Instituto Geografico Nacional,53
RAMO00ISR,IL,JAVAD TRE_G3TH DELTA,ASH701945B_M,SNOW,GPS+GLO,30.59775833333333,34.76313888888888,893.1,4514719.1,3133506.0,3228042.6,COPIED,"IGS08, IGS08 Core, IGS14, IGS20, IGS",BKG,20703S001,INTERNAL,Survey of Israel,2
RBAY00ZAF,ZA,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO,-28.79554583333334,32.078385083333345,31.7927,4739765.8116,2970758.3766,-3054077.6457,ROBOT,"IGS08, IGS08 Core, IGS20, IGS, RTS",ftp://igs.ign.fr/,30315M001,INTERNAL,National Geospatial Information,2
RDSD00DOM,DO,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL+BDS,18.46139722222222,-69.91130000000004,-9.2087,2078681.178,-5683736.413,2006886.9092,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40805M001,INTERNAL,"Geomedicion, Instrumentos y Sistemas",2
REDU00BEL,BE,SEPT POLARX5TR,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,50.0015,5.144880555555557,369.9,4091423.462,368380.429,4863179.703,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,13102M001,EXTERNAL CESIUM,ESA/ESOC,2
RESO00CAN,CA,SEPT POLARX5,ASH700936A_M,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,74.69080000000001,-94.8933,34.9,-144097.43,-1683123.97,6129777.88,COPIED,"IGS08, IGS14, IGS20, IGS",CDDIS,40149M001,INTERNAL,"NRCan, Geodetic Survey Division",71
REUN00REU,FR,SEPT POLARX5,TRM55971.00,NONE,GPS+GLO+GAL+BDS+SBAS,-21.208333333333336,55.571666666666665,1558.4,3364099.1673,4907944.4587,-2293466.897,ROBOT,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",IGN / Saint-Mandé,97401M003,INTERNAL,"Institut National de l'Information Geographique et, INSTITUT DE PHYSIQUE DU GLOBE DE PARIS",2
REYK00ISL,IS,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+IRNSS+SBAS,64.1387888888889,-21.955491666666667,93.0,2587383.9,-1043033.6,5716564.2,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10202M001,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,2
RGDG00ARG,AR,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+SBAS,-53.785838539722214,-67.75152794388892,32.364,1429870.3961,-3495334.7685,-5122723.0071,ROBOT,"IGS Multi-GNSS, IGS, RTS",IGN,41507M007,INTERNAL,Centre National d'Etudes Spatiales,2
RIGA00LVA,LV,LEICA GR25,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,56.94861944444444,24.058772222222224,34.7,3183899.344,1421478.378,5322810.736,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,12302M002,INTERNAL,Institute of astronomy of the University of Latvia,2
RIO200ARG,AR,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+SBAS,-53.785472222222204,-67.75111944444447,32.0,1429907.7834,-3495354.8119,-5122698.6553,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,41507M006,INTERNAL,GeoForschungsZentrum,2
RIOP00ECU,EC,TRIMBLE NETRS,TRM41249.00,NONE,GPS,-1.6505999999999996,-78.6511,2793.0,1255140.9798,-6253585.5781,-182569.6128,ROBOT,IGS,CDDIS,42006M001,INTERNAL,EarthScope Consortium,10
ROAG00ESP,ES,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,36.46335,-6.206274999999999,83.2,5105577.352,-555208.925,3769714.099,ROBOT,"IGS, IGS Multi-GNSS",IGN,13402M007,EXTERNAL H-MASER,Real Instituto y Observatorio de la Armada,2
ROCK00USA,US,SEPT POLARX5,TWIVC6150,SCIS,GPS+GLO+GAL+SBAS,34.23567499999999,-118.67643055555551,553.39,-2533220.219,-4631543.3986,3568400.542,ROBOT,IGS,CDDIS,40478M002,INTERNAL,USGS,2
ROTH00ATA,AQ,LEICA GRX1200+GNSS,LEIAR25,LEIT,GPS+GLO,-67.57140219444443,-68.12574624999996,39.793,909246.711,-2264763.494,-5873056.98,ROBOT,IGS,BKG,66007M003,INTERNAL,Newcastle University,2
SALU00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-2.593458333333334,-44.21247777777777,18.9,4566947.87,-4443098.5,-286674.66,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41640M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
SAMO00WSM,WS,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-13.84921111111111,-171.73841944444445,76.9,-6129702.2557,-890029.4165,-1516807.4422,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50603M001,INTERNAL,Geoscience Australia,16
SANT00CHL,CL,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS,-33.15028780555556,-70.66855347222221,723.0746,1769693.588,-5044574.184,-3468320.907,ROBOT,"IGS08, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,41705M003,INTERNAL,Jet Propulsion Laboratory,2
SASK00CAN,CA,JAVAD TRE_G3TH DELTA,NOV750.R4,NOVS,GPS+GLO+GAL,52.19625555555555,-106.39835277777782,580.0,-1106129.71,-3758704.03,5016675.77,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,40167M001,INTERNAL,Natural Resources Canada,2
SAVO00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS,-12.939246833333332,-38.43225372222221,76.3,4870283.7503,-3864605.3094,-1418872.4823,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,41643M001,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2
SBOK00ZAF,ZA,TRIMBLE ALLOY,ASH701941.B,SCIS,GPS+GLO,-29.669322222222224,17.879208333333338,1043.1,5279492.0167,1703114.2749,-3139092.9922,ROBOT,"IGS20, IGS",ftp://igs.ign.fr/,30320M001,INTERNAL,National Geospatial Information,449
SCH200CAN,CA,JAVAD TRE_3N DELTA,ASH701945E_M,NONE,GPS+GLO+GAL,54.832100000000025,-66.83259999999999,498.2,1448636.93,-3385243.67,5191046.95,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS Multi-GNSS, IGS, RTS",CDDIS,40133M002,INTERNAL,Natural Resources Canada,2
SCIP00USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,32.90999999999999,-118.49000000000001,452.87,-2556587.44,-4711014.03,3446241.4,ROBOT,IGS,Scripps Orbit and Permanent Array Center,49915M001,INTERNAL,Scripps Orbit and Permanent Array Center,2
SCOR00GRL,GL,SEPT POLARX5,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,70.48533333333332,-21.95033611111111,128.5,1982096.1,-798821.025,5989464.5,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,43006M002,EXTERNAL RUBIDIUM,DTU Space,2
SCRZ00BOL,Bolivia (Plurinational State),LEICA GR10,LEIAR10,NONE,GPS+GLO+GAL+BDS+SBAS,-17.796791666666675,-63.159677777777766,442.2,2743005.924,-5420745.291,-1937117.112,ROBOT,"IGS20, RTS, IGS Multi-GNSS, IGS","IGM, Bolivia",41801M001,INTERNAL,Deutsches Geodaetisches Forschungsinstitut,2
SCTB00ATA,AQ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-77.8489861111111,166.7580138888889,-18.9,-1311028.8,308512.8,-6213390.9,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,66071M001,INTERNAL,GNS Science,2
SCUB00CUB,CU,JAVAD TRE_G3TH DELTA,JAV_RINGANT_G3T,NONE,GPS+GLO+GAL,20.012066666666666,-75.76231388888887,21.9,1474538.1759,-5811243.3797,2168958.8133,CHAMBER,"IGS08, IGS08 Core, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",CDDIS,40701M001,INTERNAL,GeoForschungsZentrum,2
SEJN00KOR,KR,TRIMBLE NETR9,TRM59800.00,SCIS,GPS+GLO+GAL,36.52221111111111,127.30319166666668,181.196,-3110081.801,4082093.983,3775023.519,ROBOT,IGS,NONE,23907M001,INTERNAL,National Geographic Information Institute,2
SEY200SYC,SC,SEPT POLARX5,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS,-4.673651247222222,55.479453563888896,538.8156,3602867.3394,5238179.3811,-516268.0725,ROBOT,"IGS, RTS, IGS Multi-GNSS",JPL,39801M006,INTERNAL,Jet Propulsion Laboratory,2
SEYG00SYC,SC,SEPT POLARX5,TRM59800.00,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-4.678731829444446,55.530630531388915,-37.085,3597836.0,5240884.0,-516781.0,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",IGN,39801M004,INTERNAL,Centre National d'Etudes Spatiales,2
SFDM00USA,US,SEPT POLARX5,TRM59800.99,SCIT,GPS+GLO+GAL+BDS+SBAS,34.45980555555556,-118.75450555555555,291.52,-2532676.4067,-4615598.8587,3588781.3303,ROBOT,"IGS, RTS, IGS Multi-GNSS",CDDIS,49826M001,INTERNAL,EarthScope Consortium,2
SFER00ESP,ES,LEICA GR30,LEIAR25,NONE,GPS+GLO+GAL+BDS+SBAS,36.46434444444446,-6.205647222222223,84.1,5105519.055,-555146.005,3769803.246,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS",BKG,13402M004,EXTERNAL CESIUM,Real Instituto y Observatorio de la Armada,2
SGOC00LKA,LK,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,6.892075000000001,79.87417777777779,-78.5,1113280.0609,6233644.2886,760276.9549,ROBOT,"IGS20, IGS Multi-GNSS, RTS, IGS",CDDIS,23501M003,INTERNAL,GeoForschungsZentrum,2
SGPO00USA,US,JAVAD TRE_3S,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+SBAS,36.60418333333333,-97.48482222222223,290.2,-667801.1647,-5082858.388,3782394.883,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,49368M001,INTERNAL,GeoForschungsZentrum,2
SHAO00CHN,CN,ASHTECH UZ-12,AOAD/M_T,JPLA,GPS,31.099642166666666,121.20044491666668,22.0901,-2831733.583,4675665.958,3275369.41,,"IGS08, IGS14, IGS20, IGS14 Core, IGS",JPL (ODC-Operational Data Center),21605M002,INTERNAL,"Jet Propulsion Laboratory, Shanghai Astronomical Observatory",270
SHE200CAN,CA,TRIMBLE NETR8,TRM29659.00,NONE,GPS,46.220690833333336,-64.55201,-15.3,1899507.99,-3991722.36,4582242.82,ROBOT,IGS,CDDIS,40169M002,INTERNAL,"NRCan, Geodetic Survey Division",2
SHLG00IND,IN,TRIMBLE ALLOY,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,25.673950000000005,91.91329722222223,1007.2,-192075.209,5749765.124,2746987.544,ROBOT,"IGS, IGS Multi-GNSS",GA,22314M001,,ISTRAC,2
SIN100SGP,SG,TRIMBLE NETR9,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS+SBAS,1.3429811111111107,103.67943833333335,92.54,-1507972.56,6195614.06,148488.0,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",BKG,22601M003,INTERNAL,DLR German Space Operations Center,2
SMST00JPN,JP,TRIMBLE NETR9,TRM57971.00,NONE,GPS,33.57785527777778,135.93695527777783,97.536,-3822373.395,3699359.882,3507585.789,ROBOT,"IGS20, IGS",CDDIS,21726M001,EXTERNAL NONE,"Hydrographic and Oceanographic Department, Japan C",127
SNI100USA,US,TPS NET-G3A,TPSCR.G3,SCIS,GPS+GLO,33.247875,-119.52436388888889,239.67,-2631346.8232,-4646278.7114,3477113.3756,ROBOT,IGS,CDDIS,49909S001,INTERNAL,USGS,
SOD300FIN,FI,JAVAD TRE_3 DELTA,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+SBAS,67.4207861111111,26.38928611111111,300.8,2200149.224,1091650.85,5866868.645,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,10513M002,INTERNAL,Finnish Geodetic Institute,2
SOFI00BGR,BG,LEICA GR50,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,42.55609166666665,23.394727777777778,1119.6,4319372.39,1868687.57,4292063.8,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,11101M002,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,2
SOLO00SLB,SB,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-9.434922222222221,159.95434444444442,122.9,-5911340.124,2156887.299,-1038664.005,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",GA,51202M001,INTERNAL,Geoscience Australia,2
SPK100USA,US,SEPT POLARX5,TWIVC6150,SCIS,GPS+GLO+GAL+SBAS,34.05934166666667,-118.64616111111108,440.13,-2535991.9364,-4642434.9628,3552148.2605,ROBOT,IGS,CDDIS,40458M001,INTERNAL,USGS,20
SPT000SWE,SE,SEPT POLARX5TR,TRM59800.00,OSOD,GPS+GLO+GAL+BDS+SBAS,57.71495555555554,12.891344444444442,219.9,3328984.813,761910.066,5369033.475,,"IGS Multi-GNSS, IGS, RTS",BKG,10425M001,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,2
SPTU00BRA,BR,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+GAL+BDS,-21.92911666666667,-50.49236944444444,508.78,3766123.31,-4567433.46,-2367323.83,ROBOT,"IGS Multi-GNSS, IGS",CDDIS,48085M001,INTERNAL,"Universidade Estadual Paulista, Instituto Brasileiro de Geografia e Estatística",149
SSIA00SLV,SV,TRIMBLE NETR9,TRM59800.80,SCIS,GPS+GLO+GAL,13.697299999999998,-89.11619999999999,664.4,95610.0615,-6197817.1521,1500617.9412,COPIED,"IGS08, RTS, IGS",CDDIS,41401S001,INTERNAL,Centro Nacional de Registros,2
STFU00USA,United States,JAVAD TRE_G3TH DELTA,TRM57971.00,NONE,GPS+GLO+GAL+SBAS,37.42690694444445,-122.17329083333334,20.41,-2700404.18,-4292605.52,3855137.41,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,49430S001,EXTERNAL RUBIDIUM,DLR Institute of Communication and Navigation,2
STHL00GBR,United Kingdom,JAVAD TRE_3 DELTA,TPSCR.G3,SCIS,GPS+GLO+GAL+BDS,-15.94253386111111,-5.667345444444446,453.29,6104817.308,-605827.996,-1740738.865,ROBOT,"IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,30606M003,INTERNAL,Jet Propulsion Laboratory,2
STJ300CAN,CA,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,47.595435144444444,-52.678307761111114,154.515,2612588.6706,-3426820.6402,4686773.7555,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",IGN,40101M005,EXTERNAL T4Science VCH-1008 passive maser,"Centre National d'Etudes Spatiales, Natural Resources Canada",2
STJO00CAN,CA,SEPT POLARX5,TWIVC6150,NONE,GPS+GLO+GAL,47.59523888888889,-52.67774722222223,152.8,2612631.2,-3426807.0,4686757.8,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40101M001,EXTERNAL H-MASER,Natural Resources Canada,2
STK200JPN,JP,TRIMBLE ALLOY,TRM59800.00,SCIS,GPS+GLO+GAL+QZSS,43.528644444444446,141.8448194444445,118.54,-3642161.206,2861487.883,4370351.333,ROBOT,"IGS20, IGS, IGS Multi-GNSS",CDDIS,21731S004,EXTERNAL CESIUM,Geospatial Information Authority of Japan,2
STPM00SPM,FR,TRIMBLE ALLOY,TRM57971.00,NONE,GPS+GLO+GAL+SBAS,46.7778237888889,-56.168244380555564,0.473,2436208.256,-3634804.894,4624885.452,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",IGN,97501M005,INTERNAL,Institut National de l'Information Geographique et,2
STR100AUS,AU,SEPT POLARX5,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-35.315525,149.0100555555555,799.9,-4467103.1933,2683039.4751,-3666948.7457,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50119M002,EXTERNAL CESIUM,Geoscience Australia,2
STR200AUS,AU,TRIMBLE ALLOY,LEIAR25.R3,NONE,GPS+GLO+GAL+BDS+QZSS,-35.31615277777779,149.01015833333335,802.5,-4467075.2351,2683011.847,-3667007.0408,ROBOT,"IGS, IGS Multi-GNSS, RTS",GA,50119M001,INTERNAL,Geoscience Australia,2
SULP00UKR,UA,TRIMBLE NETR9,TPSCR.G5,TPSH,GPS+GLO+GAL+BDS+SBAS,49.83558888888888,24.01448888888889,370.5,3765296.991,1677559.204,4851297.409,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,12366M001,INTERNAL,Lviv Polytechnic National University,2
SUTH00ZAF,ZA,SEPT POLARX5,ASH701945G_M,NONE,GPS+GLO+GAL+BDS,-32.38021083333334,20.810462305555554,1799.7659,5041274.8417,1916054.1204,-3397075.9716,ROBOT,"IGS08, IGS08 Core, IGS14 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,30314M002,INTERNAL,Jet Propulsion Laboratory,2
SUTM00ZAF,ZA,JAVAD TRE_3,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+IRNSS+SBAS,-32.3814361111111,20.810911111111107,1797.6,5041190.169,1916067.017,-3397189.514,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,30314M004,INTERNAL,GeoForschungsZentrum,2
SUWN00KOR,KR,TRIMBLE NETR9,TRM59800.80,SCIS,GPS+GLO+GAL,37.275499999999994,127.05420000000001,83.9322,-3062023.4156,4055449.1662,3841819.3768,COPIED,"IGS08, IGS14, IGS14 Core, IGS20, IGS, RTS",CDDIS,23903M001,EXTERNAL CESIUM,National Geographic Information Institute,2
SVTL00RUS,Russian Federation,JAVAD TRE_3 DELTA,JAVRINGANT_DM,JVDM,GPS+GLO+GAL,60.532855555555564,29.78087222222222,76.8,2730156.0,1562365.0,5529989.0,ROBOT,"IGS20, IGS, IGS Multi-GNSS",BKG,12350M001,EXTERNAL H-MASER CH1-80,Institute of Applied Astronomy RAS,2
SYDN00AUS,AU,SEPT POLARX5TR,ASH701945C_M,NONE,GPS+GLO+GAL+BDS+QZSS,-33.78087222222222,151.15038333333334,85.6,-4648240.8472,2560636.4409,-3526317.7772,ROBOT,"IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",GA,50124M003,EXTERNAL CESIUM,Geoscience Australia,2
SYOG00ATA,AQ,TRIMBLE ALLOY,TRM159900.00,SCIS,GPS+GLO+GAL+QZSS,-69.00699999999998,39.58370000000001,50.0902,1766207.8686,1460290.3801,-5932297.7652,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,66006S002,EXTERNAL CESIUM,Geospatial Information Authority of Japan,2
TABL00USA,US,TRIMBLE NETR9,TRM57971.00,NONE,GPS+GLO+SBAS,34.38184999999999,-117.67828333333335,2228.03,-2448550.1126,-4668099.0769,3582741.024,ROBOT,IGS,CDDIS,49901M001,INTERNAL,USGS,212
TANA00ETH,ET,LEICA GR25,LEIAR25.R4,LEIT,GPS+GLO,11.569071570277778,37.32910592027779,1850.9624,4970747.7784,3790687.1134,1271109.0376,ROBOT,IGS,CDDIS,31508M001,INTERNAL,Institute of Land Administration Bahir Dar Univers,
TASH00UZB,UZ,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,41.32805,69.29556666666669,439.7,1695945.1994,4487138.5684,4190140.6931,ROBOT,"IGS14, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,12327M001,EXTERNAL RUBIDIUM,GeoForschungsZentrum,2
TCMS00TWN,TW,TRIMBLE NETR9,LEIAT504,NONE,GPS,24.79798608333333,120.98738911111109,77.2607,-2982782.8539,4966660.1585,2658809.4594,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS",SIO,23604S002,INTERNAL,National Measurement Laboratory,27
